DSM_0496159872	57
DSM_0496181105	26
DSM_0497343493	29
DSM_0500758242	29
DSM_0501869388	26
DSM_0000127484	38
DSM_0000355609	24
DSM_0000359622	71
DSM_0000849733	29
DSM_0000855825	30
DSM_0001047639	62
DSM_0001134517	24
DSM_0001158461	34
DSM_0001323698	76
DSM_0001447806	36
DSM_0001521763	31
DSM_0001760798	29
DSM_0001839500	67
DSM_0002166287	27
DSM_0002324186	27
DSM_0002505568	29
DSM_0002550995	63
DSM_0002625468	31
DSM_0002686119	24
DSM_0002705984	24
DSM_0002844155	41
DSM_0002862833	80
DSM_0002875103	28
DSM_0002957203	30
DSM_0002971160	35
DSM_0003097125	30
DSM_0003192015	29
DSM_0003274215	29
DSM_0003339053	24
DSM_0003345223	22
DSM_0003519426	30
DSM_0003577265	34
DSM_0003681859	23
DSM_0003714112	29
DSM_0003730962	33
DSM_0003814595	31
DSM_0003869098	28
DSM_0003901341	31
DSM_0004003215	29
DSM_0004013299	37
DSM_0004055033	29
DSM_0004082036	30
DSM_0004138220	30
DSM_0004207810	31
DSM_0004353520	25
DSM_0004544507	29
DSM_0004718585	24
DSM_0004902658	34
DSM_0004957941	27
DSM_0004966229	24
DSM_0005011722	47
DSM_0005262506	96
DSM_0005315173	27
DSM_0005369158	65
DSM_0005435005	61
DSM_0005505921	24
DSM_0005647748	76
DSM_0005651489	30
DSM_0005675624	27
DSM_0005693741	76
DSM_0005869289	23
DSM_0005882024	29
DSM_0005925221	68
DSM_0005946632	30
DSM_0006017626	76
DSM_0006017708	24
DSM_0006113907	61
DSM_0006115962	29
DSM_0006265803	35
DSM_0006431089	19
DSM_0006452641	24
DSM_0006504627	76
DSM_0006516041	30
DSM_0006562988	76
DSM_0006620475	35
DSM_0007148038	22
DSM_0007190799	55
DSM_0007207843	28
DSM_0007215988	22
DSM_0007300277	35
DSM_0007341368	36
DSM_0007378067	69
DSM_0007395152	61
DSM_0007404102	29
DSM_0007478117	27
DSM_0007840475	24
DSM_0007925506	76
DSM_0007981133	27
DSM_0008231763	24
DSM_0008525057	24
DSM_0008782157	37
DSM_0008842056	71
DSM_0008950558	34
DSM_0008951668	33
DSM_0008975227	69
DSM_0009022356	65
DSM_0009507199	22
DSM_0009527395	32
DSM_0009560491	27
DSM_0009646625	28
DSM_0009700317	30
DSM_0009913435	34
DSM_0009918136	24
DSM_0009957247	27
DSM_0010026178	27
DSM_0010061818	34
DSM_0010185978	25
DSM_0010197306	34
DSM_0010361056	24
DSM_0010508577	35
DSM_0010613029	24
DSM_0010613399	29
DSM_0010615433	34
DSM_0010638006	27
DSM_0010685658	30
DSM_0010874563	27
DSM_0010906260	52
DSM_0011246285	37
DSM_0011339959	24
DSM_0011448986	61
DSM_0011471651	65
DSM_0011521504	68
DSM_0011546426	28
DSM_0011569789	27
DSM_0011608386	27
DSM_0011666143	24
DSM_0011677359	27
DSM_0011677797	24
DSM_0011697382	27
DSM_0011960147	29
DSM_0011966328	29
DSM_0011980835	61
DSM_0012131351	27
DSM_0012281299	61
DSM_0012386291	24
DSM_0012404821	27
DSM_0012599550	29
DSM_0012599982	30
DSM_0012602782	29
DSM_0012652437	26
DSM_0012816329	24
DSM_0012817562	27
DSM_0012875338	67
DSM_0013032436	24
DSM_0013127581	27
DSM_0013272609	29
DSM_0013320560	22
DSM_0013461545	63
DSM_0013629866	24
DSM_0013847723	31
DSM_0013862917	76
DSM_0013981036	30
DSM_0014098310	25
DSM_0014157808	63
DSM_0014316241	27
DSM_0014520449	65
DSM_0014644984	30
DSM_0014848274	30
DSM_0014902300	34
DSM_0014975940	27
DSM_0015113512	82
DSM_0015274139	76
DSM_0015311613	29
DSM_0015345377	12
DSM_0015360049	76
DSM_0015448812	66
DSM_0015461395	34
DSM_0015485033	36
DSM_0015547740	26
DSM_0015572841	63
DSM_0015633058	27
DSM_0015887938	27
DSM_0015952323	29
DSM_0016049871	29
DSM_0016298390	67
DSM_0016302194	31
DSM_0016348128	26
DSM_0016489120	34
DSM_0016493107	29
DSM_0016642896	24
DSM_0016746138	24
DSM_0016754190	33
DSM_0016941364	90
DSM_0016961466	32
DSM_0016985981	75
DSM_0016993716	27
DSM_0017359802	39
DSM_0017536466	34
DSM_0017631336	28
DSM_0017709014	30
DSM_0017772910	27
DSM_0017860995	24
DSM_0017932313	24
DSM_0018001901	29
DSM_0018008324	30
DSM_0018019923	26
DSM_0018164650	27
DSM_0018294013	63
DSM_0018357744	25
DSM_0018359852	30
DSM_0018420747	24
DSM_0018532277	72
DSM_0018828962	87
DSM_0018835347	37
DSM_0018877200	32
DSM_0018975496	27
DSM_0019206516	25
DSM_0019300597	27
DSM_0019333228	24
DSM_0019358726	33
DSM_0019395566	90
DSM_0019453490	24
DSM_0019506974	84
DSM_0019618588	46
DSM_0019718561	65
DSM_0019756528	29
DSM_0019765516	30
DSM_0019997638	27
DSM_0020281784	24
DSM_0020352851	59
DSM_0020487983	29
DSM_0020489941	27
DSM_0020568821	65
DSM_0020582235	29
DSM_0020687777	24
DSM_0020763915	28
DSM_0020874660	61
DSM_0021043971	37
DSM_0021165523	24
DSM_0021192223	33
DSM_0021359892	27
DSM_0021527584	27
DSM_0021612633	28
DSM_0021707596	62
DSM_0021745393	24
DSM_0021760979	27
DSM_0021776513	34
DSM_0021825141	27
DSM_0021877939	30
DSM_0021920510	75
DSM_0021972408	64
DSM_0022204094	32
DSM_0022241865	27
DSM_0022256539	24
DSM_0022325034	28
DSM_0022386659	24
DSM_0022728418	24
DSM_0022862778	35
DSM_0023142233	37
DSM_0023192810	32
DSM_0023203681	27
DSM_0023241716	24
DSM_0023478302	65
DSM_0023597502	37
DSM_0023633841	27
DSM_0023667641	24
DSM_0023807759	37
DSM_0023878309	22
DSM_0024050026	80
DSM_0024065487	63
DSM_0024085835	65
DSM_0024140629	25
DSM_0024159103	76
DSM_0024342785	63
DSM_0024360557	31
DSM_0024387898	29
DSM_0024540364	30
DSM_0024832497	63
DSM_0024909978	19
DSM_0024939913	31
DSM_0025133581	29
DSM_0025133592	24
DSM_0025357193	34
DSM_0025432787	29
DSM_0025511319	74
DSM_0025562912	29
DSM_0025589194	31
DSM_0025607910	24
DSM_0025611271	37
DSM_0025715099	28
DSM_0025737291	25
DSM_0025902031	24
DSM_0026021072	75
DSM_0026202776	37
DSM_0026359280	26
DSM_0026387770	64
DSM_0026395687	32
DSM_0026416223	28
DSM_0026665385	24
DSM_0026677065	28
DSM_0026682111	29
DSM_0026737690	32
DSM_0026824587	24
DSM_0027005660	24
DSM_0027144573	22
DSM_0027183253	24
DSM_0027250283	24
DSM_0027260888	24
DSM_0027355611	26
DSM_0027375062	25
DSM_0027482176	62
DSM_0027583486	30
DSM_0027625271	29
DSM_0027640870	60
DSM_0027667446	24
DSM_0027688704	24
DSM_0027808301	34
DSM_0027914527	27
DSM_0027990289	24
DSM_0028103142	22
DSM_0028135891	33
DSM_0028208931	32
DSM_0028215265	24
DSM_0028238437	37
DSM_0028285210	37
DSM_0028322286	22
DSM_0028339851	24
DSM_0028548689	32
DSM_0028555386	24
DSM_0028588848	37
DSM_0028706796	39
DSM_0028767931	30
DSM_0028846699	64
DSM_0028912819	65
DSM_0028928969	27
DSM_0029037418	37
DSM_0029102126	27
DSM_0029205320	64
DSM_0029524877	83
DSM_0029525586	31
DSM_0029556840	27
DSM_0029732583	24
DSM_0029759677	22
DSM_0029828129	27
DSM_0029861966	27
DSM_0029929764	28
DSM_0029981728	31
DSM_0030110366	26
DSM_0030182485	25
DSM_0030272575	65
DSM_0030312996	30
DSM_0030397730	24
DSM_0030580906	76
DSM_0030613813	76
DSM_0030658394	29
DSM_0030873043	68
DSM_0030936584	27
DSM_0030981523	24
DSM_0031150880	58
DSM_0031161717	24
DSM_0031254801	24
DSM_0031313037	22
DSM_0031381166	66
DSM_0031391602	36
DSM_0031452031	34
DSM_0031502868	37
DSM_0031537102	27
DSM_0031567875	24
DSM_0031599749	24
DSM_0031616470	34
DSM_0031657413	24
DSM_0031676709	30
DSM_0031728279	27
DSM_0031834092	32
DSM_0032086124	66
DSM_0032184349	23
DSM_0032300973	24
DSM_0032369326	34
DSM_0032516604	61
DSM_0032528664	41
DSM_0032543894	61
DSM_0032697555	30
DSM_0032750096	24
DSM_0032864990	23
DSM_0032956722	24
DSM_0033213558	24
DSM_0033222081	30
DSM_0033260492	23
DSM_0033281635	39
DSM_0033402825	44
DSM_0033435579	71
DSM_0033628413	44
DSM_0033836018	24
DSM_0033959259	25
DSM_0034200447	24
DSM_0034446659	31
DSM_0034599868	36
DSM_0034693191	24
DSM_0034837931	38
DSM_0034852339	27
DSM_0035040216	30
DSM_0035341853	34
DSM_0035359333	28
DSM_0035468432	69
DSM_0035560057	76
DSM_0035579937	24
DSM_0035605666	24
DSM_0035673043	63
DSM_0035711782	76
DSM_0035726121	61
DSM_0035804539	27
DSM_0035850214	27
DSM_0036032389	30
DSM_0036322362	29
DSM_0036348836	24
DSM_0036421385	61
DSM_0036437725	24
DSM_0036513913	64
DSM_0036522640	25
DSM_0036577066	36
DSM_0036641176	30
DSM_0036644568	30
DSM_0036656677	27
DSM_0036859530	24
DSM_0036902883	58
DSM_0037064849	77
DSM_0037166902	24
DSM_0037202663	29
DSM_0037311865	65
DSM_0037420440	25
DSM_0037449168	32
DSM_0037474876	27
DSM_0037561870	34
DSM_0037652229	24
DSM_0037687480	77
DSM_0037710500	27
DSM_0037711511	24
DSM_0038041073	28
DSM_0038237766	27
DSM_0038277421	29
DSM_0038287432	29
DSM_0038346245	28
DSM_0038496093	24
DSM_0038660071	29
DSM_0038661198	33
DSM_0038677424	36
DSM_0038680995	76
DSM_0038695142	28
DSM_0038706752	27
DSM_0038716726	27
DSM_0038929168	38
DSM_0038966167	27
DSM_0039062309	34
DSM_0039122530	35
DSM_0039250152	24
DSM_0039261985	24
DSM_0039358005	25
DSM_0039378663	30
DSM_0039398107	28
DSM_0039453455	76
DSM_0039525457	25
DSM_0039803016	34
DSM_0039877048	37
DSM_0039877962	24
DSM_0039914576	34
DSM_0040313799	25
DSM_0040378875	27
DSM_0040545843	29
DSM_0040640729	34
DSM_0040874875	27
DSM_0040982294	27
DSM_0041019956	68
DSM_0041069195	24
DSM_0041133118	27
DSM_0041265887	24
DSM_0041290958	27
DSM_0041379857	30
DSM_0041593489	24
DSM_0041687854	30
DSM_0041927596	30
DSM_0041978042	30
DSM_0042053135	27
DSM_0042054217	71
DSM_0042175093	37
DSM_0042207686	38
DSM_0042329998	29
DSM_0042360829	71
DSM_0042365238	58
DSM_0042454101	30
DSM_0042526020	24
DSM_0042634481	11
DSM_0042655666	71
DSM_0042658245	60
DSM_0042659438	28
DSM_0042668171	74
DSM_0042687979	29
DSM_0042707182	25
DSM_0042714643	61
DSM_0042739237	30
DSM_0043015304	26
DSM_0043126138	24
DSM_0043210197	76
DSM_0043251977	33
DSM_0043357955	66
DSM_0043391495	28
DSM_0043515833	35
DSM_0043814090	27
DSM_0043911759	30
DSM_0043975806	22
DSM_0044108577	29
DSM_0044124242	23
DSM_0044135863	24
DSM_0044184478	32
DSM_0044334059	23
DSM_0044510493	23
DSM_0044515004	83
DSM_0044554406	27
DSM_0044795381	76
DSM_0044928190	76
DSM_0045021555	50
DSM_0045189426	24
DSM_0045348346	25
DSM_0045405051	34
DSM_0045464218	24
DSM_0045537065	34
DSM_0045707634	27
DSM_0045719248	23
DSM_0045746603	24
DSM_0045748507	29
DSM_0045788490	24
DSM_0045821289	76
DSM_0045968045	25
DSM_0046051660	27
DSM_0046088598	34
DSM_0046121844	44
DSM_0046339012	27
DSM_0046477014	34
DSM_0046596059	76
DSM_0046641357	27
DSM_0046691169	27
DSM_0046776917	29
DSM_0046949631	24
DSM_0047028827	39
DSM_0047060628	31
DSM_0047124462	24
DSM_0047124808	25
DSM_0047211698	27
DSM_0047212174	34
DSM_0047257522	28
DSM_0047324997	62
DSM_0047426377	75
DSM_0047812368	27
DSM_0047832467	23
DSM_0047838707	24
DSM_0047843330	23
DSM_0047864580	24
DSM_0047906604	26
DSM_0047924737	24
DSM_0047934577	22
DSM_0048136429	24
DSM_0048268617	24
DSM_0048311133	29
DSM_0048327526	27
DSM_0048695558	24
DSM_0048718124	22
DSM_0048721063	36
DSM_0048773762	24
DSM_0049143668	34
DSM_0049254355	58
DSM_0049329757	22
DSM_0049335063	27
DSM_0049364511	24
DSM_0049412666	37
DSM_0049566709	37
DSM_0049581197	22
DSM_0049721238	37
DSM_0049934138	19
DSM_0049981271	18
DSM_0050077009	29
DSM_0050154462	29
DSM_0050156774	61
DSM_0050281152	76
DSM_0050331750	27
DSM_0050373453	24
DSM_0050423544	40
DSM_0050534473	34
DSM_0050684271	27
DSM_0050684728	66
DSM_0050691350	25
DSM_0050718433	29
DSM_0050758465	24
DSM_0050802235	24
DSM_0050815318	24
DSM_0050864714	34
DSM_0050945626	32
DSM_0050993636	44
DSM_0051231208	27
DSM_0051241838	24
DSM_0051333863	29
DSM_0051373750	29
DSM_0051466967	27
DSM_0051531065	24
DSM_0051544659	23
DSM_0051659905	30
DSM_0051697458	38
DSM_0052282347	24
DSM_0052893344	35
DSM_0052935288	36
DSM_0052985195	63
DSM_0053198485	50
DSM_0053317696	32
DSM_0053429791	24
DSM_0053664572	76
DSM_0053717341	27
DSM_0053845356	34
DSM_0054193713	62
DSM_0054208447	26
DSM_0054387982	29
DSM_0054495940	67
DSM_0054573154	24
DSM_0054575156	29
DSM_0054585310	30
DSM_0054593777	24
DSM_0054666658	27
DSM_0054933431	37
DSM_0055181296	24
DSM_0055273279	67
DSM_0055295846	66
DSM_0055434254	27
DSM_0055535566	31
DSM_0055725711	22
DSM_0055744904	31
DSM_0055894003	29
DSM_0055931552	23
DSM_0055993125	33
DSM_0056296204	27
DSM_0056316081	27
DSM_0056387630	27
DSM_0056470525	27
DSM_0056473788	24
DSM_0056475708	37
DSM_0056536007	23
DSM_0056599698	62
DSM_0056664766	37
DSM_0056925516	67
DSM_0056938422	32
DSM_0056949110	30
DSM_0056950792	24
DSM_0057196469	24
DSM_0057211354	24
DSM_0057335567	34
DSM_0057379967	51
DSM_0057393464	24
DSM_0057506761	34
DSM_0057519377	36
DSM_0057578358	29
DSM_0057622568	76
DSM_0057786395	34
DSM_0057844300	76
DSM_0057923952	24
DSM_0057956542	24
DSM_0058038330	65
DSM_0058065452	29
DSM_0058089845	30
DSM_0058188109	30
DSM_0058240510	27
DSM_0058326917	25
DSM_0058360461	36
DSM_0058434545	30
DSM_0058509075	80
DSM_0058773728	63
DSM_0058895753	27
DSM_0059232245	37
DSM_0059327582	34
DSM_0059356856	40
DSM_0059448192	24
DSM_0059574452	25
DSM_0059584891	25
DSM_0059792989	30
DSM_0059925550	24
DSM_0060104771	30
DSM_0060105937	28
DSM_0060215052	24
DSM_0060246444	42
DSM_0060306878	27
DSM_0060378351	65
DSM_0060412410	30
DSM_0060471046	59
DSM_0060471324	40
DSM_0060534092	32
DSM_0060568520	58
DSM_0060606815	25
DSM_0060651934	29
DSM_0060668462	27
DSM_0060692442	44
DSM_0061310376	30
DSM_0061316111	30
DSM_0061422954	29
DSM_0061707036	27
DSM_0061792741	33
DSM_0061848666	32
DSM_0062018657	24
DSM_0062081312	24
DSM_0062274611	37
DSM_0062454470	34
DSM_0062550797	27
DSM_0062778517	90
DSM_0062849938	24
DSM_0062901209	22
DSM_0062977161	68
DSM_0062997456	35
DSM_0063004911	68
DSM_0063044845	31
DSM_0063101277	67
DSM_0063167046	82
DSM_0063178672	20
DSM_0063373667	35
DSM_0063412040	24
DSM_0063617226	24
DSM_0063618194	32
DSM_0063670869	65
DSM_0063746002	29
DSM_0063960411	61
DSM_0064060167	29
DSM_0064092229	37
DSM_0064211563	33
DSM_0064213618	28
DSM_0064278852	24
DSM_0064353941	27
DSM_0064469176	76
DSM_0064488489	34
DSM_0064509328	34
DSM_0064535418	26
DSM_0064560903	27
DSM_0064612947	27
DSM_0064971050	26
DSM_0065020455	28
DSM_0065097913	24
DSM_0065158661	24
DSM_0065428795	63
DSM_0065448014	29
DSM_0065451033	35
DSM_0065471472	82
DSM_0065516236	24
DSM_0065584667	24
DSM_0065622829	28
DSM_0065988709	27
DSM_0065993204	78
DSM_0066074722	37
DSM_0066134054	36
DSM_0066204563	36
DSM_0066278125	32
DSM_0066560630	38
DSM_0066637176	30
DSM_0066797195	27
DSM_0066866781	36
DSM_0067073385	37
DSM_0067159370	79
DSM_0067277936	24
DSM_0067412476	28
DSM_0067432976	34
DSM_0067488273	66
DSM_0067526143	24
DSM_0067796618	27
DSM_0067992982	66
DSM_0068033107	25
DSM_0068291973	65
DSM_0068349408	30
DSM_0068663019	30
DSM_0068709937	68
DSM_0068883735	76
DSM_0068911768	27
DSM_0069004356	34
DSM_0069111721	24
DSM_0069244270	77
DSM_0069517761	29
DSM_0069699710	27
DSM_0069734143	32
DSM_0069870482	24
DSM_0069935829	24
DSM_0070005162	23
DSM_0070065354	24
DSM_0070172441	34
DSM_0070367905	24
DSM_0070592420	30
DSM_0070642745	24
DSM_0070657015	24
DSM_0070658911	28
DSM_0070698479	29
DSM_0070741561	37
DSM_0070793291	31
DSM_0070797142	63
DSM_0071015508	28
DSM_0071030177	34
DSM_0071125164	27
DSM_0071261366	22
DSM_0071266141	24
DSM_0071344802	19
DSM_0071403529	63
DSM_0071491866	27
DSM_0071553642	93
DSM_0071562503	78
DSM_0071699134	58
DSM_0071959272	27
DSM_0072041116	24
DSM_0072112231	30
DSM_0072191643	29
DSM_0072368182	24
DSM_0072445945	31
DSM_0072474230	33
DSM_0072524605	27
DSM_0072653594	27
DSM_0072881763	59
DSM_0072890614	30
DSM_0072926556	76
DSM_0072982821	25
DSM_0073086350	16
DSM_0073131878	29
DSM_0073139127	37
DSM_0073142808	24
DSM_0073195029	26
DSM_0073251780	36
DSM_0073253663	36
DSM_0073371233	29
DSM_0073457495	24
DSM_0073501548	33
DSM_0073651377	24
DSM_0073728386	44
DSM_0073753429	22
DSM_0073872203	34
DSM_0073880637	67
DSM_0074016194	34
DSM_0074066101	33
DSM_0074166801	24
DSM_0074167316	29
DSM_0074177788	27
DSM_0074184315	24
DSM_0074301743	29
DSM_0074316866	32
DSM_0074456435	77
DSM_0074480860	36
DSM_0074511453	27
DSM_0074520597	61
DSM_0074708732	34
DSM_0074713059	24
DSM_0074734381	27
DSM_0074788978	24
DSM_0074842547	27
DSM_0074865201	50
DSM_0074912342	26
DSM_0075064979	32
DSM_0075094544	27
DSM_0075180522	22
DSM_0075215989	33
DSM_0075218227	91
DSM_0075240029	34
DSM_0075362703	27
DSM_0075376406	24
DSM_0075486501	24
DSM_0075632593	62
DSM_0075635666	27
DSM_0075670132	33
DSM_0075774484	79
DSM_0075832398	27
DSM_0075898555	24
DSM_0075920714	37
DSM_0076115725	60
DSM_0076292886	24
DSM_0076299013	24
DSM_0076524952	32
DSM_0076643050	34
DSM_0076650024	31
DSM_0076760745	68
DSM_0076764257	77
DSM_0077365251	39
DSM_0077446402	34
DSM_0077464392	24
DSM_0077487626	24
DSM_0077492540	24
DSM_0077512908	31
DSM_0077731897	58
DSM_0077841799	27
